ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
9793,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,10,0,33,0
9382,KML,Travel Agency,Online,Value Plan,13,INDONESIA,33,12.54,48,0
2439,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,0,36,0
3660,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,MALAYSIA,39.6,23.76,44,0
7566,EPX,Travel Agency,Online,Cancellation Plan,303,"KOREA, REPUBLIC OF",32,0,36,0
4318,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,MALAYSIA,20,0,36,0
5274,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,UNITED ARAB EMIRATES,9.9,5.94,41,0
3101,JZI,Airlines,Online,Basic Plan,88,PHILIPPINES,52,18.2,38,0
2699,EPX,Travel Agency,Online,Cancellation Plan,20,SINGAPORE,16,0,36,0
4030,EPX,Travel Agency,Online,1 way Comprehensive Plan,34,HONG KONG,20,0,36,0
2037,EPX,Travel Agency,Online,1 way Comprehensive Plan,77,ESTONIA,20,0,36,0
9343,EPX,Travel Agency,Online,Cancellation Plan,22,JAPAN,40,0,36,0
5809,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,38.35,9.59,48,0
6290,JZI,Airlines,Online,Basic Plan,7,"TAIWAN, PROVINCE OF CHINA",22,7.7,47,0
3182,C2B,Airlines,Online,Silver Plan,35,SINGAPORE,39,9.75,30,0
3615,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,CHINA,42,0,36,0
4596,EPX,Travel Agency,Online,Cancellation Plan,13,PHILIPPINES,16,0,36,0
3863,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,55,ITALY,128.7,77.22,61,0
6941,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,MALAYSIA,39.6,23.76,41,0
7632,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,72,18,46,1
8915,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,CHINA,20,0,36,0
5012,JZI,Airlines,Online,Basic Plan,1,THAILAND,18,6.3,25,0
2962,C2B,Airlines,Online,Bronze Plan,28,SINGAPORE,60,15,30,1
6305,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,SINGAPORE,20,0,54,0
9779,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,HONG KONG,20,0,36,0
9434,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,CHINA,45,0,36,0
7952,ART,Airlines,Online,24 Protect,27,PHILIPPINES,5.31,1.86,48,0
8053,EPX,Travel Agency,Online,Cancellation Plan,179,SINGAPORE,10,0,42,0
6557,C2B,Airlines,Online,Silver Plan,27,SINGAPORE,21.71031947,5.430691444,29,1
6630,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,UNITED STATES,0,17.82,31,0
7383,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,72,0,36,0
9289,C2B,Airlines,Online,Bronze Plan,150,SINGAPORE,94.96440999,26.71677841,27,1
6418,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,INDONESIA,20,0,36,0
6661,JZI,Airlines,Online,Basic Plan,24,MYANMAR,30,10.5,21,0
9174,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,CHINA,23,0,30,0
3140,C2B,Airlines,Online,Annual Silver Plan,405,SINGAPORE,252.85,63.21,32,1
4342,C2B,Airlines,Online,Bronze Plan,110,SINGAPORE,54.42834208,13.61208552,31,1
3318,EPX,Travel Agency,Online,2 way Comprehensive Plan,111,NEW ZEALAND,91,0,36,0
2785,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,THAILAND,29,0,28,0
8844,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,28,0
5997,EPX,Travel Agency,Online,Cancellation Plan,9,SINGAPORE,17,0,36,0
4499,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,33,0,36,0
7918,EPX,Travel Agency,Online,Cancellation Plan,92,INDONESIA,20,0,36,0
8296,EPX,Travel Agency,Online,Cancellation Plan,7,UNITED ARAB EMIRATES,21,0,47,0
6730,TST,Travel Agency,Offline,Travel Cruise Protect,72,MALAYSIA,30,10.5,58,0
2984,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,INDONESIA,20,0,36,0
3677,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,10,0,65,0
6704,LWC,Travel Agency,Online,Annual Travel Protect Silver,368,CHINA,180.503753,117.3274394,39,1
5743,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,301,75.25,54,0
9908,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,THAILAND,39.6,23.76,31,1
2379,EPX,Travel Agency,Online,Cancellation Plan,62,"KOREA, REPUBLIC OF",39,0,36,0
2846,EPX,Travel Agency,Online,2 way Comprehensive Plan,110,CHINA,22.47134417,0,36,1
2247,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,20,0,36,0
7867,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,CHINA,34,0,36,0
5082,EPX,Travel Agency,Online,Cancellation Plan,29,UNITED STATES,10,0,33,0
9165,JZI,Airlines,Online,Basic Plan,3,THAILAND,18,6.3,61,0
7518,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,10,0,36,0
8841,C2B,Airlines,Online,Silver Plan,74,SINGAPORE,88.5,22.13,61,1
4337,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,THAILAND,29.7,17.82,33,0
5696,TTW,Travel Agency,Offline,Individual Comprehensive Plan,365,SINGAPORE,139.7153924,26.86397724,39,1
6499,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,SINGAPORE,20,0,24,0
4874,EPX,Travel Agency,Online,Cancellation Plan,119,FRANCE,14,0,45,0
4140,EPX,Travel Agency,Online,Cancellation Plan,33,INDONESIA,13,0,27,0
7108,C2B,Airlines,Online,Bronze Plan,48,SINGAPORE,72.09427348,18.02451111,31,1
3212,C2B,Airlines,Online,Bronze Plan,59,SINGAPORE,18.22240667,4.555601667,38,1
2832,EPX,Travel Agency,Online,Cancellation Plan,23,"KOREA, REPUBLIC OF",80,0,36,0
4051,EPX,Travel Agency,Online,2 way Comprehensive Plan,223,JAPAN,35.34792588,0,36,1
3685,EPX,Travel Agency,Online,Cancellation Plan,6,MALAYSIA,10,0,40,0
2801,C2B,Airlines,Online,Silver Plan,47,SINGAPORE,47.5,11.88,50,0
4840,JZI,Airlines,Online,Basic Plan,183,THAILAND,30,10.5,55,0
2919,C2B,Airlines,Online,Bronze Plan,31,SINGAPORE,0,16.41,23,0
7898,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,10,0,36,0
2755,EPX,Travel Agency,Online,Cancellation Plan,43,SPAIN,16,0,36,0
7486,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,73,ITALY,0,29.7,31,0
7339,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,MALAYSIA,20,0,36,0
6627,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,187,AUSTRALIA,49.5,29.7,32,0
3396,EPX,Travel Agency,Online,Cancellation Plan,5,INDONESIA,10,0,30,0
6586,EPX,Travel Agency,Online,2 way Comprehensive Plan,229,NEPAL,63.06726336,0,33,1
7573,EPX,Travel Agency,Online,2 way Comprehensive Plan,92,GERMANY,192,0,36,0
7422,EPX,Travel Agency,Online,Cancellation Plan,10,SINGAPORE,28,0,36,0
8091,ART,Airlines,Online,24 Protect,1,PHILIPPINES,13.14,4.6,48,0
8264,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,THAILAND,21,0,31,0
5857,EPX,Travel Agency,Online,2 way Comprehensive Plan,89,CHINA,40,0,36,0
5510,TST,Travel Agency,Offline,Travel Cruise Protect,78,MALAYSIA,30,10.5,31,0
4195,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,22.5,5.63,84,0
2418,JZI,Airlines,Online,Basic Plan,74,BANGLADESH,83,29.05,118,0
5595,C2B,Airlines,Online,Bronze Plan,42,SINGAPORE,40.2,10.05,86,0
2994,EPX,Travel Agency,Online,Cancellation Plan,34,JAPAN,51,0,35,0
8050,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,MALAYSIA,24,0,40,0
2106,JZI,Airlines,Online,Basic Plan,14,PHILIPPINES,22,7.7,40,0
8531,EPX,Travel Agency,Online,Cancellation Plan,43,JAPAN,30,0,36,0
8206,JZI,Airlines,Online,Basic Plan,37,MALAYSIA,22,7.7,70,0
2676,EPX,Travel Agency,Online,Cancellation Plan,8,SINGAPORE,24,0,36,0
5094,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,54.5,13.63,33,1
4094,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,0,17.82,30,0
6776,EPX,Travel Agency,Online,Cancellation Plan,15,JAPAN,13,0,25,0
4737,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,391.9949499,98.00059237,31,1
8618,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,186,ICELAND,9.9,5.94,29,0
9044,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216,54,48,1
7043,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,AUSTRALIA,69.3,41.58,53,0
7091,EPX,Travel Agency,Online,Cancellation Plan,72,NEW ZEALAND,10,0,36,0
3137,JZI,Airlines,Online,Basic Plan,6,INDONESIA,0,6.3,66,0
2062,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,174,UNITED KINGDOM,89.1,53.46,56,0
5279,C2B,Airlines,Online,Bronze Plan,54,SINGAPORE,34.03323266,8.512823408,26,1
3529,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,MALAYSIA,29.7,17.82,24,0
3682,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,193.2,48.3,45,0
4319,ART,Airlines,Online,24 Protect,5,PHILIPPINES,13.28,4.65,48,0
5366,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,89.1,53.46,43,0
7682,RAB,Airlines,Online,Value Plan,6,BRUNEI DARUSSALAM,15,6,22,0
8672,JZI,Airlines,Online,Basic Plan,48,INDONESIA,22.59713656,7.908997798,39,1
2894,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,JAPAN,112,0,36,0
6123,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,MALAYSIA,39.6,23.76,60,0
3119,KML,Travel Agency,Online,Premier Plan,53,INDONESIA,38,14.44,48,0
3311,C2B,Airlines,Online,Silver Plan,40,SINGAPORE,62.87137085,15.72074728,30,1
7621,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,CAMBODIA,20,0,35,0
6366,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,278.85,69.71,59,0
8122,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,42,0,36,0
3901,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,SWITZERLAND,108.9,65.34,60,0
7963,EPX,Travel Agency,Online,Cancellation Plan,157,SINGAPORE,66,0,36,0
4026,CBH,Travel Agency,Offline,Comprehensive Plan,53,MALAYSIA,29,9.57,23,0
6305,EPX,Travel Agency,Online,Cancellation Plan,82,JAPAN,26,0,40,0
2604,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,"KOREA, REPUBLIC OF",47,0,36,0
7229,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,BRUNEI DARUSSALAM,39,0,36,0
2460,EPX,Travel Agency,Online,Cancellation Plan,78,MALAYSIA,10,0,30,0
4305,EPX,Travel Agency,Online,Cancellation Plan,10,MALAYSIA,11,0,36,0
5329,JZI,Airlines,Online,Basic Plan,68,VIET NAM,22,7.7,47,0
4957,EPX,Travel Agency,Online,Cancellation Plan,27,THAILAND,28.13427325,0,33,1
2954,EPX,Travel Agency,Online,Cancellation Plan,187,GERMANY,44,0,36,0
9061,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,35,AUSTRALIA,49.5,29.7,56,0
4078,JZI,Airlines,Online,Basic Plan,36,CHINA,22,7.7,28,0
9545,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,THAILAND,79.0066756,36.6809177,44,1
5635,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,JAPAN,78,0,36,0
4358,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,16,4,65,0
2946,C2B,Airlines,Online,Annual Silver Plan,397,SINGAPORE,255.1307463,63.78108451,55,1
9222,C2B,Airlines,Online,Silver Plan,15,SINGAPORE,24.05,6.01,29,0
2876,SSI,Airlines,Online,Ticket Protector,76,SINGAPORE,11.24,3.15,48,0
5014,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,MALAYSIA,0,23.76,40,0
3253,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,40.2,10.05,39,0
8469,C2B,Airlines,Online,Gold Plan,51,SINGAPORE,88,22,38,0
6849,C2B,Airlines,Online,Bronze Plan,105,SINGAPORE,13.5,3.38,62,0
8536,EPX,Travel Agency,Online,Cancellation Plan,191,PERU,22,0,26,0
9563,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,12,0,36,0
9159,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,VIET NAM,51,0,36,0
7038,EPX,Travel Agency,Online,Cancellation Plan,209,INDONESIA,12,0,31,0
6548,SSI,Airlines,Online,Ticket Protector,88,SINGAPORE,12.16,3.41,48,0
4370,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,15,3.75,29,0
2287,EPX,Travel Agency,Online,Cancellation Plan,20,JAPAN,35,0,36,0
5978,EPX,Travel Agency,Online,Cancellation Plan,15,SINGAPORE,11,0,29,0
2070,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,AUSTRALIA,59.4,35.64,47,0
6583,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15,6,28,0
2006,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,13,0,36,0
2410,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,21.83005707,5.457514267,37,1
3253,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,36,0
8943,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,CROATIA,93,0,36,0
7461,C2B,Airlines,Online,Silver Plan,66,SINGAPORE,80.00546778,20.00136695,32,1
4912,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,27,6.75,26,1
8400,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,109,NEW ZEALAND,158.4,95.04,34,0
4014,SSI,Airlines,Online,Ticket Protector,2,SINGAPORE,0.88,0.25,48,0
4967,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,NEW ZEALAND,39.6,23.76,31,0
7950,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,UNITED KINGDOM,59.4,35.64,51,0
8096,JZI,Airlines,Online,Basic Plan,85,CHINA,26,9.1,48,0
3121,SSI,Airlines,Online,Ticket Protector,20,SINGAPORE,5.92,1.66,48,0
4819,C2B,Airlines,Online,Silver Plan,18,SINGAPORE,24.13945693,6.039864232,28,1
9159,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,10,0,33,0
7851,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,VIET NAM,103,0,36,0
9689,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,THAILAND,29,0,34,0
3796,SSI,Airlines,Online,Ticket Protector,40,SINGAPORE,2.44,0.68,48,0
2239,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,ITALY,118.8,71.28,36,0
4630,C2B,Airlines,Online,Silver Plan,41,SINGAPORE,116.5495313,29.17416349,42,1
9583,EPX,Travel Agency,Online,Cancellation Plan,73,THAILAND,33,0,53,0
2127,EPX,Travel Agency,Online,Cancellation Plan,9,INDONESIA,10,0,42,0
9165,EPX,Travel Agency,Online,Cancellation Plan,37,CANADA,80,0,25,0
2870,EPX,Travel Agency,Online,Cancellation Plan,28,CHINA,45,0,36,0
8993,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,BRUNEI DARUSSALAM,30,0,36,0
8327,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,UNITED ARAB EMIRATES,94,0,36,0
7362,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,INDIA,39,0,36,0
9513,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,10,0,36,0
3247,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,UNITED STATES,59.4,35.64,36,0
4791,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,254.6783973,63.66781916,28,1
7500,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,13.5,3.38,49,0
2035,C2B,Airlines,Online,Silver Plan,28,SINGAPORE,88.5,22.13,29,1
4896,C2B,Airlines,Online,Annual Gold Plan,365,SINGAPORE,444.0201722,111.0028064,39,1
7988,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,AUSTRALIA,67,0,33,0
3074,EPX,Travel Agency,Online,Cancellation Plan,2,SOUTH AFRICA,19,0,36,0
9735,EPX,Travel Agency,Online,2 way Comprehensive Plan,249,THAILAND,20,0,36,0
3293,EPX,Travel Agency,Online,Cancellation Plan,45,UNITED STATES,80,0,57,0
3705,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,15,0,35,0
7089,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,0,17.82,60,0
3371,EPX,Travel Agency,Online,Cancellation Plan,28,JAPAN,34,0,36,0
6397,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,SWITZERLAND,108.9,65.34,45,0
2780,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,UNITED STATES,49.5,29.7,46,0
2108,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,MALAYSIA,20,0,56,0
5388,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,37.52339897,9.383775826,25,1
2588,EPX,Travel Agency,Online,Cancellation Plan,30,UNITED STATES,63,0,27,0
3729,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,MALAYSIA,20,0,24,0
4434,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15,6,33,0
2908,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,NETHERLANDS,89,0,36,0
7921,KML,Travel Agency,Online,Value Plan,28,INDONESIA,28.48965586,5.430061672,42,1
8798,JZI,Airlines,Online,Basic Plan,13,INDIA,35,12.25,53,0
7921,EPX,Travel Agency,Online,Cancellation Plan,9,"TAIWAN, PROVINCE OF CHINA",15,0,36,0
4546,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,36,0
8650,C2B,Airlines,Online,Bronze Plan,45,SINGAPORE,23.4,5.85,38,0
7227,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,252.85,63.21,53,1
2144,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,111,AUSTRALIA,89.1,53.46,44,0
3583,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,17,4.25,81,0
8344,JZI,Airlines,Online,Basic Plan,11,VIET NAM,18,6.3,39,0
2303,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,MALAYSIA,21,0,36,0
2559,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,33.5,8.38,54,0
9592,JZI,Airlines,Online,Basic Plan,13,CHINA,26,9.1,69,0
6021,EPX,Travel Agency,Online,Cancellation Plan,35,PHILIPPINES,10,0,36,0
9484,EPX,Travel Agency,Online,Cancellation Plan,77,ITALY,67,0,36,0
3889,EPX,Travel Agency,Online,Cancellation Plan,8,"TAIWAN, PROVINCE OF CHINA",34,0,36,0
4809,ART,Airlines,Online,24 Protect,10,MALAYSIA,30.39,10.64,48,0
6313,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16,4,29,0
3452,EPX,Travel Agency,Online,1 way Comprehensive Plan,14,CANADA,63,0,52,0
8718,EPX,Travel Agency,Online,2 way Comprehensive Plan,106,CHINA,27.53984652,0,32,1
6472,EPX,Travel Agency,Online,Cancellation Plan,148,UNITED ARAB EMIRATES,25,0,36,0
9032,EPX,Travel Agency,Online,Cancellation Plan,5,VIET NAM,18,0,36,0
6887,EPX,Travel Agency,Online,Cancellation Plan,47,CHINA,31,0,36,0
3091,JZI,Airlines,Online,Basic Plan,8,MALAYSIA,22,7.7,43,0
2017,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,57.85,14.46,32,0
6010,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,MALAYSIA,20,0,36,0
7872,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,36,AUSTRALIA,59.4,35.64,42,0
6980,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,39,9.75,39,0
4015,EPX,Travel Agency,Online,2 way Comprehensive Plan,171,AUSTRALIA,110,0,36,0
7075,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,AUSTRALIA,138.6,83.16,31,0
2234,EPX,Travel Agency,Online,Cancellation Plan,84,HONG KONG,17,0,36,0
6660,JZI,Airlines,Online,Basic Plan,8,MACAO,26,9.1,57,0
5241,EPX,Travel Agency,Online,Cancellation Plan,6,CHINA,11,0,36,0
9353,ADM,Travel Agency,Online,Premier Plan,22,INDONESIA,-38,14.44,22,0
6932,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,CHINA,73.44049596,0,36,1
8095,EPX,Travel Agency,Online,1 way Comprehensive Plan,38,SINGAPORE,20,0,36,0
6419,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,MALAYSIA,29.7,17.82,57,0
4115,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,ITALY,39.6,23.76,40,0
5129,EPX,Travel Agency,Online,Cancellation Plan,2,MALAYSIA,10,0,36,0
8970,C2B,Airlines,Online,Annual Silver Plan,429,SINGAPORE,273.3144581,68.33348414,34,1
5480,RAB,Airlines,Online,Value Plan,92,BRUNEI DARUSSALAM,15,6,25,0
3342,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,UNITED STATES,106,0,44,0
8882,EPX,Travel Agency,Online,Cancellation Plan,71,HONG KONG,62,0,36,0
7718,EPX,Travel Agency,Online,Cancellation Plan,62,MALAYSIA,10,0,25,0
7212,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,83,SWITZERLAND,79.2,47.52,48,0
3042,EPX,Travel Agency,Online,Cancellation Plan,39,SINGAPORE,10,0,36,0
7765,JZI,Airlines,Online,Basic Plan,3,INDONESIA,18,6.3,22,0
4888,JZI,Airlines,Online,Basic Plan,111,"KOREA, REPUBLIC OF",40,14,36,0
5144,EPX,Travel Agency,Online,Cancellation Plan,8,PORTUGAL,68,0,35,0
2264,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,MALAYSIA,20,0,55,0
5829,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,17.55,4.39,31,0
9874,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,48,FRANCE,59.4,35.64,51,0
6581,EPX,Travel Agency,Online,2 way Comprehensive Plan,314,"KOREA, REPUBLIC OF",47,0,36,0
6022,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,UNITED STATES,112,0,37,1
4699,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,23.5,5.88,38,0
3166,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20.32628835,5.081572088,40,1
3002,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,"TAIWAN, PROVINCE OF CHINA",25,0,26,0
7872,EPX,Travel Agency,Online,Cancellation Plan,6,MALAYSIA,11,0,36,0
7419,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,MALAYSIA,-39.6,23.76,26,0
5260,CSR,Travel Agency,Offline,Comprehensive Plan,54,THAILAND,29,9.57,59,0
5496,EPX,Travel Agency,Online,Cancellation Plan,65,NEPAL,44,0,36,0
5370,EPX,Travel Agency,Online,2 way Comprehensive Plan,96,UNITED STATES,112,0,34,0
8591,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,39,0,36,0
7689,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,"KOREA, REPUBLIC OF",19.8,11.88,56,0
8043,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,252.85,63.21,54,0
3019,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,38,0,36,0
5340,EPX,Travel Agency,Online,1 way Comprehensive Plan,40,SINGAPORE,31,0,36,0
6862,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,THAILAND,49.5,29.7,61,0
3088,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,"KOREA, REPUBLIC OF",53,0,25,0
2344,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,25.12705464,6.28176366,60,1
4344,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,36,0
4123,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,"KOREA, REPUBLIC OF",72,0,36,0
9730,JZI,Airlines,Online,Basic Plan,8,BRUNEI DARUSSALAM,22,7.7,61,0
8491,EPX,Travel Agency,Online,Cancellation Plan,61,INDIA,10,0,35,0
3626,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20,0,36,0
6063,JZI,Airlines,Online,Basic Plan,43,PHILIPPINES,42,14.7,43,0
3736,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,14.95,3.74,43,0
4744,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,CANADA,78,0,32,0
5827,EPX,Travel Agency,Online,Cancellation Plan,59,JAPAN,33,0,36,0
4851,EPX,Travel Agency,Online,Cancellation Plan,19,CANADA,15,0,20,0
9119,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,22,0,36,0
8633,JZI,Airlines,Online,Basic Plan,9,MYANMAR,18,6.3,28,0
2498,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,46.64796408,11.66645176,44,1
9604,JZI,Airlines,Online,Basic Plan,83,JAPAN,35,12.25,23,0
5721,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,16,4,26,0
2469,C2B,Airlines,Online,Silver Plan,15,SINGAPORE,56.5,14.13,32,0
7967,RAB,Airlines,Online,Value Plan,15,BRUNEI DARUSSALAM,15,6,45,0
7387,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,80.25,20.06,40,0
9437,EPX,Travel Agency,Online,2 way Comprehensive Plan,72,AUSTRALIA,61.72233992,0,36,1
4207,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,THAILAND,38.4702391,23.08214346,35,1
7807,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,AUSTRALIA,0,29.7,49,0
2987,EPX,Travel Agency,Online,2 way Comprehensive Plan,82,THAILAND,37,0,36,0
6749,C2B,Airlines,Online,Gold Plan,8,SINGAPORE,69,17.25,28,0
6632,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,3,THAILAND,26.5,17.23,36,0
3711,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,AUSTRALIA,177.258535,106.355121,51,1
7336,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,KENYA,20,0,36,0
5582,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,35,THAILAND,19.8,11.88,24,0
6401,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,NETHERLANDS,96.89978594,0,27,1
5936,JZI,Airlines,Online,Value Plan,9,HONG KONG,58,20.3,38,0
9736,C2B,Airlines,Online,Annual Gold Plan,364,SINGAPORE,333,83.25,32,0
